Row ID,Customer Name,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
760,Barry Französisch,CA-2017-133333,9/18/2017,9/22/2017,Standard Class,BF-11020,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
761,Andrew Roberts,CA-2015-112319,8/31/2015,9/5/2015,Standard Class,AR-10510,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9,0,27.9936
762,Julie Creighton,CA-2017-126046,11/3/2017,11/7/2017,Standard Class,JC-16105,Corporate,United States,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994
763,Lisa Hazard,CA-2015-114923,2/8/2015,2/13/2015,Standard Class,LH-17020,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955
764,Chris Selesnick,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.3392
765,Chris Selesnick,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,0,25.47
766,Chris Selesnick,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74,6,0,258.696
767,Chris Selesnick,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.7072
768,Chris Selesnick,CA-2014-162775,1/13/2014,1/15/2014,Second Class,CS-12250,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548
769,Anthony Johnson,CA-2014-106810,5/14/2014,5/20/2014,Standard Class,AJ-10795,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
770,Laurel Elliston,CA-2016-157245,5/19/2016,5/24/2016,Standard Class,LE-16810,Consumer,United States,Arlington,Virginia,22204,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0,179.7488
771,Benjamin Venier,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14
772,Benjamin Venier,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207,3,0,51.75
773,Benjamin Venier,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,0,16.175
774,Benjamin Venier,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0,3.4695
775,Benjamin Venier,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881
776,Benjamin Venier,CA-2017-104220,1/30/2017,2/5/2017,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236
777,Dan Lawera,CA-2014-165974,6/29/2014,7/6/2014,Standard Class,DL-12865,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855
778,Nick Zandusky,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006
779,Nick Zandusky,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718
780,Nick Zandusky,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208
781,Nick Zandusky,CA-2015-144267,8/21/2015,8/23/2015,First Class,NZ-18565,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,1,0,1.926
782,Bryan Mills,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,0.7,-22.449
783,Bryan Mills,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7
784,Bryan Mills,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,43229,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156
785,Bryan Mills,US-2015-157014,10/3/2015,10/6/2015,Second Class,BM-11785,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998
786,Erin Ashbrook,CA-2015-154921,5/23/2015,5/28/2015,Standard Class,EA-14035,Corporate,United States,Columbia,South Carolina,29203,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0,87.7443
787,Clay Ludtke,CA-2017-129567,3/17/2017,3/21/2017,Second Class,CL-12565,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914
788,Liz Thompson,CA-2015-154620,12/12/2015,12/16/2015,Standard Class,LT-17110,Consumer,United States,Lancaster,California,93534,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928
789,Sue Ann Reed,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0,69.1008
790,Sue Ann Reed,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0,4.1634
791,Sue Ann Reed,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0,21.0896
792,Sue Ann Reed,CA-2015-115938,6/26/2015,6/30/2015,Standard Class,SA-20830,Consumer,United States,Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0,79.9056
793,Joe Kamberova,CA-2016-105256,5/20/2016,5/20/2016,Same Day,JK-15730,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
794,Erica Smith,CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0,4.5816
795,Erica Smith,CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428
796,Rick Hansen,CA-2017-151428,9/21/2017,9/26/2017,Standard Class,RH-19495,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.8784
797,David Bremer,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,0,63.7392
798,David Bremer,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0,6.2208
799,David Bremer,CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,Corporate,United States,Rochester,New York,14609,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0,10.3488
800,Carlos Daly,CA-2015-101910,11/27/2015,12/3/2015,Standard Class,CD-11920,Consumer,United States,Lake Elsinore,California,92530,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745
801,Helen Wasserman,CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0,7.3359
802,Helen Wasserman,CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972
803,Helen Wasserman,CA-2016-136133,8/18/2016,8/23/2016,Second Class,HW-14935,Corporate,United States,New York City,New York,10024,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,0,99.4896
804,Mike Caudle,CA-2016-115504,3/12/2016,3/17/2016,Standard Class,MC-18130,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208
805,Gary McGarr,CA-2017-135783,4/22/2017,4/24/2017,First Class,GM-14440,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
806,Russell Applegate,CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,Consumer,United States,Denver,Colorado,80219,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176
807,Russell Applegate,CA-2014-134313,11/1/2014,11/7/2014,Standard Class,RA-19915,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,247.996
808,Allen Armold,CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076
809,Allen Armold,CA-2015-140921,2/3/2015,2/5/2015,First Class,AA-10375,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0,50.9898
810,Zuschuss Carroll,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,98026,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,11.52,4,0,3.2256
811,Zuschuss Carroll,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,98026,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0,311.652
812,Zuschuss Carroll,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0,62.0368
813,Zuschuss Carroll,CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,Consumer,United States,Edmonds,Washington,98026,West,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0,2.578
814,Pauline Johnson,CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
815,Pauline Johnson,CA-2017-143686,5/14/2017,5/14/2017,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.9699
816,Bart Watters,CA-2015-106565,3/20/2015,3/23/2015,First Class,BW-11110,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
817,Dean Braden,CA-2016-149370,9/15/2016,9/19/2016,Standard Class,DB-13210,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344,1,0.2,1.8704
818,Cynthia Arntzen,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.472,8,0.2,14.5152
819,Cynthia Arntzen,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288
820,Cynthia Arntzen,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0
821,Cynthia Arntzen,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964
822,Cynthia Arntzen,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432
823,Toby Ritter,CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,Consumer,United States,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991
824,Toby Ritter,CA-2017-101434,6/20/2017,6/27/2017,Standard Class,TR-21325,Consumer,United States,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118
825,Patrick Gardner,US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068
826,Patrick Gardner,US-2014-102071,5/9/2014,5/15/2014,Standard Class,PG-18820,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
827,Greg Tran,CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0,16.8
828,Greg Tran,CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0,10.7996
829,Greg Tran,CA-2017-126956,8/21/2017,8/28/2017,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
830,Joel Eaton,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588
831,Joel Eaton,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848
832,Joel Eaton,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346
833,Joel Eaton,CA-2017-129462,6/16/2017,6/21/2017,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0,17.1574
834,Jennifer Braxton,CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6412
835,Jennifer Braxton,CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Corporate,United States,Tampa,Florida,33614,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
836,Jennifer Braxton,CA-2016-165316,7/23/2016,7/27/2016,Standard Class,JB-15400,Corporate,United States,Tampa,Florida,33614,South,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.4995
837,Lisa Hazard,US-2014-115987,9/8/2014,9/13/2014,Second Class,LH-17020,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352
838,James Lanier,US-2017-156083,11/4/2017,11/11/2017,Standard Class,JL-15175,Home Office,United States,Columbia,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616
839,Ed Braxton,US-2016-137547,3/7/2016,3/12/2016,Standard Class,EB-13705,Corporate,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
840,Brian Moss,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Corporate,United States,New York City,New York,10035,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.3215
841,Brian Moss,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,11.52,4,0,3.3408
842,Brian Moss,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,BM-11650,Corporate,United States,New York City,New York,10035,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.3024
843,Eudokia Martin,CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,11.7
844,Eudokia Martin,CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
845,Eudokia Martin,CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,Corporate,United States,Los Angeles,California,90036,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,0,3.2944
846,Eudokia Martin,CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,Corporate,United States,Los Angeles,California,90036,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714
847,Art Foster,CA-2015-114300,10/13/2015,10/17/2015,Standard Class,AF-10885,Consumer,United States,Louisville,Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0,23.4416
